outfit_id,items
8070,2005;19157;16006;10433;17013
8071,2696;16589;176;4660
8075,10313;9887;621;13824
8077,1587;15578;6056
8079,10655;7604;630;16933;8150
8080,1933;8888;17837;9271;11839
8081,10897;14695;861;14442;16799
8082,13485;14884;362;5241
8085,10961;5019;8728;378
8086,15649;2055;8519;17701
8087,1581;4225;5746;12942
8089,8033;4714;406;14121
8090,54;2431;4595;7994
8091,17786;1576;12239
8092,1084;3553;9362;13809
8094,1281;9837;17939;8643;18146
8095,2377;9087;15305;3582;1013
8098,2029;5690;16855;12918;12574
8099,2005;6126;3095
8101,1773;19053;9170
8102,6411;304;10678
8103,1529;7471;13799
8105,1587;6056;5183
8107,16685;8029;378;3714
8108,2579;1278;18449
8109,10785;2145;9927
8110,5665;335;18790
8113,3272;5768;13151;5438;378
8114,12158;7356;16464;378
8115,15521;12449;378;9935;554
8116,3502;7398;465;14618;18566
8117,14250;5739;1768
8118,18412;13756;10984;15364;137
8119,6704;2000;10136;15076
8120,14308;3629;378;12613
8122,2238;2005;17477
8124,4378;10842;13214;968
8126,2356;18290;2057;6533
8127,2455;13364;406;12854
8130,6436;17279;17613;11079;543
8131,9496;472;14728
8135,2356;17288;14506;997;11423
8136,18189;11257;378;10865
8137,7818;16461;17990;6719;35
8138,17547;15869;19071;378
8139,17571;7476;645;9587
8141,2005;4103;17768
8143,1004;13580;18362
8144,17697;8591;14726;1984;3274
8145,18174;14803;780
8147,3345;5249;12148;1494;9828
8149,1955;6404;6906;10692
8151,2108;12248;6824
8152,2005;4487;11935
8153,10360;378;6052;8639;6516
8155,1004;4691;17792
8156,450;8343;6816;14315
8161,2137;10760;7121;9372
8163,1885;15403;1753
8165,11616;12811;9287;2058
8168,4318;9038;15282;378
8170,628;7974;13226;18752
8172,11504;1713;3500
8173,1391;10633;11934;15992
8174,12215;9180;378;9321
8175,9355;5100;391;17181
8176,15002;945;11561
8178,18789;1788;5439;16974;7165
8179,2128;18474;18924;8193
8182,7386;1021;17287
8183,9726;12303;945
8184,911;12124;11389;11311
8186,1404;18675;10665;7198
8187,15460;6753;625
8189,869;7659;8920
8190,12294;616;11702;7908
8191,2570;18612;1724
8193,1992;7052;8960
8194,1587;14502;5025;14720
8195,3841;11477;467
8196,978;8648;4954;18942
8197,2079;9076;15322
8198,2005;12292;16951;4731;15940
8199,1992;14214;8045;10465
8200,2491;683;12748;17313;16267
8201,367;17964;18256;5613
8203,2144;3198;8126;10451
8204,3320;2167;18023
8208,11456;276;11613;2801
8209,2005;12287;14119;9100;17460
8211,2835;12663;182;15894
8215,8133;378;7121;18271
8217,12829;11172;18290;378;8150
8219,17336;7769;15497;356;6115
8220,2641;1934;16825;16787
8222,11591;18906;287;8094
8227,7311;11532;1295
8233,4711;17510;10595;291
8236,972;5358;5596
8237,1004;3683;9648;2097
8240,2708;16280;17777;378
8241,16105;11881;12071;378
8242,15697;13915;36
8243,2005;16951;8356;3697;8581
8245,15395;15181;674;16794
8246,4840;6388;18954;11998;79
8248,17180;7213;428;4211
8249,15046;1885;17247;9372
8257,15238;1380;14373;14843
8259,5284;14622;1450;14896
8260,1004;13168;1577
8262,15315;18782;4886;16437;2075
8264,14813;5663;547;8207
8265,2045;8293;4700
8266,9359;18602;10561;2167
8273,15630;9843;378
8274,1035;10865;11423;14288
8276,3629;8954;378;5535;4313
8279,16968;3538;21;6545
8281,2978;9765;1391;10881;7148
8282,50;14087;15627;4509
8283,1730;2770;16888;4410
8284,5904;18634;7445;464;16202
8285,569;14875;16465;15432
8286,4324;15469;378;14682
8289,4575;1587;8373
8291,12844;42;11503;12103;4116
8292,10508;18569;2033;7155;8068
8294,434;13671;14916;15884;999
8295,2554;7587;10137;17777;378
8296,639;18271;15058
8297,2093;13855;9283;12983
8299,5606;130;12816;4875
8300,1587;9648;15225
8303,14375;16564;12041;513
8305,14045;822;4532;8162
8307,7798;3629;17338;1181
8310,10231;1885;758;16588
8314,2208;1561;8746
8316,1548;5851;17569
8317,3088;13080;1433
8318,1992;6846;15098;14872
8320,15469;15862;9622;378
8321,356;1640;10845;9762
8323,1465;7721;9113
8324,373;4881;17735;17231
8326,7927;46;14312;14884;15416
8328,14169;18466;3662;8948;861
8329,2727;1429;8794
8333,17930;15965;10283;1548;7834
8335,1587;9351;12811;13236;12575
8337,50;12823;12971
8338,7076;634;7186
8339,16620;378;11186;4884
8342,2454;17320;1905;12921
8343,6537;11970;1454;16183;16272
8345,17539;304;18732
8346,17471;13887;934
8347,18437;378;5632;12025
8349,8890;4773;14879;13251;475
8350,14513;12547;378;7162
8351,14493;16180;9530;1716;7486
8352,9849;15028;661
8355,18777;11123;378;4821
8356,15032;13832;625
8357,12893;18568;378;13275
8359,4796;18927;3955;378
8360,1004;15659;4192
8362,9814;3099;681;14540
8363,5114;14090;9505;1474
8364,7768;8343;991;5537;6352
8366,6286;11263;378;13176
8372,7822;104;4421;7513;3988
8373,1562;18602;11331;6216
8377,18602;13367;14658;1196;7327
8378,7718;116;6168;9380;7369
8379,2925;12762;378;15028;14086
8380,1794;4537;5606;18815
8381,9306;10878;11646;743
8382,93;17118;12090;13696
8384,16372;8538;14293;247
8386,16893;16207;13605;2019
8393,904;7692;11353;17689
8395,2560;8;11871;6010;11903
8396,8421;1181;14006;2885
8399,3417;6510;976
8400,18359;14768;465
8401,4224;10827;1846;18113
8402,13097;50;378;19013
8403,11439;13964;209;8368
8406,1992;4405;17122;9762
8410,16159;4914;216
8412,18602;1194;5537;9484
8413,15652;3629;17777;378;13313
8415,6162;1216;18167;3672
8416,8358;15884;999;10193
8419,7824;17623;378;9425
8420,17669;1885;18812;5919
8421,12037;13289;442;11463;4521
8423,1760;9215;11371
8424,7107;7969;3218;378
8425,276;8941;9105
8426,10489;474;6508
8427,3715;8694;116;12669
8428,15218;4958;944
8430,17062;6449;378;3905;5340
8432,16178;1587;6906
8435,8079;12477;181;7637
8437,13775;10614;250
8440,8202;1224;10768;5281;17397
8441,7624;1650;13268
8442,18172;897;3697
8443,18189;6388;832;7272;9616
8444,14539;16586;1103
8445,14739;15253;18078;1074
8446,622;7651;9296
8447,1382;3913;16460
8449,2093;3225;14441;13675
8452,3502;1546;8905
8455,16528;1846;14956
8456,8391;3362;1927;3453
8457,11363;15897;653
8459,404;16351;13890;16028
8461,14987;12621;2002
8462,16972;5103;9260;11718;1714
8464,5574;16951;4677;1431;6649
8465,3333;365;5081;16306
8466,13146;12681;378
8469,378;507;7679;5632
8471,3820;5519;502;6500;7008
8473,13107;1004;4856
8475,5642;6290;8752;2761;513
8477,9278;1380;10569;11961
8479,2764;835;7518
8480,2569;1510;5626;10845
8482,7390;683;11140;6424;12864
8484,1587;7677;9411
8485,2772;2005;15355
8486,1587;3585;17304;14301
8488,356;7046;6193
8490,2235;13201;2005;6906;13889
8493,3;16951;13635;6757
8496,17959;1678;18670
8498,2357;9145;1885;18918
8500,13379;14634;11335;3967;982
8502,6056;18715;2022
8507,14768;7827;14572;378
8511,6889;500;8336;10431
8512,2288;5755;17066;16648;1039
8513,13243;18787;383
8514,2150;19031;2795;15753
8516,1737;3309;9756;19124
8518,2057;17279;5352;4964
8520,3263;1217;15778;2902
8521,4805;7675;378;9549
8524,2742;13614;1665;4078
8525,9926;9982;463;4829;16989
8528,1883;9653;4971;17564
8531,2674;11495;1992
8532,8650;378;4744;13926
8536,12388;11018;6848;768
8537,17547;15858;378;14831
8538,2128;11839;7527
8540,15447;15885;13237;17124;2099
8541,1060;6460;10488;5727
8544,18461;2123;6690
8545,1316;3233;12405;13528
8548,12893;2826;108;10080
8549,436;14169;4066
8550,14713;12515;1130
8556,8358;6869;378;7261
8557,5880;1793;681;6391
8558,12162;9136;456
8559,2005;13419;5252;10041;9143
8560,18986;15593;16945;195
8564,4280;5735;6132;17207;645
8565,8355;8166;378;14333
8568,1951;6039;6227;9072
8569,2005;16951;4766
8570,4383;13887;18600;1739
8572,13516;2048;16272
8574,2329;6866;16698;14888;1745
8575,11475;10113;952
8576,13461;18715;378;11240;8503
8577,18602;15950;13234;471;9558
8578,17885;1192;14893
8579,3060;9990;378
8580,7209;16955;2116;16784
8581,2507;10698;378;16644
8582,4866;9951;3863;1455
8583,7958;5397;166
8584,11007;13397;378;16820;11454
8585,7901;1650;11625;14418
8587,721;15837;4527;8021
8588,436;12230;683;2923
8589,2562;93;14149
8590,9127;9931;378;17043
8592,6775;8200;1639;8516;12576
8593,5306;11851;1892;6744
8596,18236;5307;12078;1363
8598,12308;1004;15629;18369
8601,13375;13170;1530;18163
8603,1588;11430;15045
8606,4557;7185;15443;3529;1051
8607,870;15469;7733;10924
8608,16638;1578;15910;4301;6781
8609,5414;3660;12992;1978;16486
8611,11782;13388;16996;1566;16266
8614,2272;116;18723;3397
8617,2659;3086;1190
8619,10863;4968;378;7021
8620,18010;15884;13951;999
8624,10;19166;18427
8625,1519;5990;16707;10010
8627,1208;16101;5425
8629,1913;12604;15779;15620
8632,1587;17141;15435
8633,1892;5216;9708
8634,50;4555;4715;16437
8635,9946;1225;14521
8636,6763;174;10325;9246
8637,18602;13578;9670;378
8638,7869;13058;8992;15000;2099
8642,16546;1534;15074;9834;17273
8644,18652;18337;848
8647,5978;1935;5577;2995
8649,6560;12735;895;3797
8650,12378;15342;18604;9319;1829
8651,13833;7728;861;5957
8653,7424;1099;8104
8654,8979;18226;683;12864
8655,15772;5842;16611;378
8658,3846;4846;1080;14920
8659,14769;628;17271
8660,17739;1939;10543
8661,7645;1250;12947;8471
8662,18099;678;13417;4675
8663,8343;3984;11214;308
8664,11614;15179;1381
8665,423;15495;15501
8668,2045;4530;4772;9491
8669,19126;3878;378;9917
8671,503;8533;12299;10650;18860
8672,9985;16047;2121;11106;17535
8673,2354;3477;1474
8674,15248;1590;6836
8675,14939;9877;17091;5523;1375
8676,14103;18869;947
8677,2430;999;17283
8678,17209;17126;3210;378
8679,13953;1004;6343;9779
8680,2435;4515;46;18022
8681,9560;500;12696
8682,6129;18317;378;5902
8683,1987;4040;2794;11326;4623
8686,7805;18057;10692;390
8687,2707;18303;1942;11463
8690,2622;10588;889;14271
8691,7529;14098;1380;13576
8692,1118;13328;15973;16782;3299
8695,18602;13247;949;7711
8697,11091;8399;3621;848
8698,11602;16570;694;5803
8699,11851;1236;12137;16575
8701,8578;12966;629;19092
8702,12607;8573;916
8703,2243;8310;959
8706,14222;16951;3813;861;2823
8709,13221;4556;6510;378
8712,1448;11619;18547;5381
8713,329;13494;15783
8714,14635;7465;14904;1380
8715,2005;4801;12965;7198
8716,3730;2085;18929;378;13448
8717,16025;18472;18953;1654;13196
8718,1004;5922;17555
8719,17880;891;3643
8721,1004;8437;6216;5913
8724,356;3607;12160;14301;7327
8725,5512;7558;59;18196
8726,18929;11702;13674;2099
8727,10823;2807;404;6197
8728,1892;12216;6160;18271
8730,6404;13358;1431;12544
8732,17956;2005;952
8736,13486;2005;17411
8737,10071;1681;11650
8738,16085;759;3598;11427
8739,15236;1497;12377
8743,2659;238;5160
8744,9529;917;15287;9546;3541
8746,8682;6632;2004;9997
8750,1650;16624;8872;5373
8751,4303;10382;155;10894;3039
8757,16614;14658;2080;4186
8758,18226;683;8055;12864
8760,13751;2918;11132;6657;1485
8761,6151;8234;573;4372;15108
8762,18981;917;155;10757
8764,5534;1959;6395;8093
8765,7455;1435;16905
8769,7083;13017;5615;934
8770,74;13353;13841
8774,8188;1379;4646;18388
8775,13951;628;4028
8777,4790;2794;11839;890
8779,2637;5112;12795;1954;10714
8780,4498;15727;16290;525;5902
8781,14532;14252;683;12276;13259
8782,12146;12228;378;6728;9494
8783,2606;14730;116;8679
8784,14222;7099;628;16072
8785,2325;8301;6882;17292;2101
8786,116;10627;15412;14293
8787,2260;13200;1716
8789,10453;14939;5740;1375;13989
8791,6756;168;10322;11215
8794,1217;7613;14125;7752
8795,12056;5823;1196;4058
8797,8343;152;7630;11124
8798,10796;5053;11702;1941
8802,2398;10069;462;8623
8803,12390;18842;378;12360
8804,8800;2005;8357
8805,6777;8249;1391;13079
8806,16417;8115;15909;1090;11599
8807,16263;12124;675
8811,14154;6948;1923
8812,5647;12460;2794;59;17246
8813,2151;2978;18412;16701
8814,7927;6268;378;17919
8818,3066;378;8747;16531
8819,6583;4281;628;14654;6868
8820,14008;6718;3204;378
8821,18455;15439;15067;1991
8823,15962;14784;1066
8827,2275;915;10122
8828,5573;19057;378;13690;15486
8829,1992;3953;10041
8830,4489;15970;959;11254;11014
8834,230;15295;15066;378
8836,5827;8085;9429;1001
8837,18760;17630;628;4625;17713
8839,16588;14473;12346;1910
8840,3502;14853;12691;464;16072
8842,11932;6547;16200;2003;10217
8843,17757;356;8422;15429
8845,4626;13952;18974;1380;6791
8846,2464;6006;4056;236;18662
8847,1004;6883;13803;13047;2099
8849,2779;962;10258;11819
8850,90;3830;17255;6643
8851,18322;5182;12368;378;11887
8852,2005;10976;8318;14474
8853,3760;18460;2793;1686
8854,9220;8812;1959;3141
8855,2083;16967;18929;8546
8857,15476;7923;1927;4172
8859,1587;6056;14158
8860,8446;9633;12312;378;10564
8861,2335;2029;13753
8862,17070;12713;481
8864,628;9268;11252;15473;16787
8865,18065;175;16559;10773;15144
8866,378;6789;8241;5417
8867,4427;12985;37;11708;18899
8875,2613;13211;2005;5941
8876,4667;875;12549
8877,1587;4697;4184
8878,2603;2979;1885;12346;17894
8880,13097;14433;14870;378
8882,15717;15590;16426;1186;9634
8883,2286;12201;7490;9241;820
8885,18981;5770;9678;378;11815
8888,12502;683;17338;4905
8891,5833;12124;1375
8892,2188;3523;16050
8895,2875;12116;9684;10226;649
8897,145;14865;14392;16295
8898,6646;4397;547;12416
8900,16208;1530;16437;9456
8901,8020;716;12752
8902,2280;11256;2978;378
8903,714;8413;17173
8906,7257;5537;18129;7180;378
8907,16180;549;3629;9072;8844
8908,1794;4307;2830;15403;17870
8910,15104;12495;18620;1375
8911,1434;14457;5325
8913,14319;6510;1380;8061;16202
8914,2791;9252;4148;848
8915,15306;471;13444;11008
8916,16893;956;5303;5417;12222
8921,3082;14792;630;12317;8150
8922,2978;4220;1417;12321;17214
8923,8293;14888;15015;2001;8858
8924,1044;13348;9648;18570;10971
8925,3629;17208;86;13366
8929,1587;6054;5906;2885
8932,677;5227;5015
8934,6619;1004;13582;13046
8935,18444;462;14414;3665
8936,353;12922;9180
8937,9559;11263;14098;378
8938,2283;10591;9606;1603
8940,550;13970;12846;15976
8941,11881;378;2885;8925
8943,8297;927;8446;13389;10845
8944,5332;6874;999
8945,6034;8059;378;4884;3150
8946,1667;2501;12535;7433
8947,13449;9504;378;13716
8950,533;3818;9867
8952,2536;10559;50;18597
8953,15236;15889;1576;18929;13581
8954,17211;18787;378;16453
8955,1004;12121;18512;9213
8957,1892;6106;5310
8959,10861;2008;14355
8960,2388;1004;18459;6216
8961,7859;9633;16110;820
8962,365;5941;378;7663;12750
8965,14484;3619;11613;1172;15116
8966,838;17163;1875;12675
8967,18602;5962;406;15982
8968,1785;17737;6497;13350
8969,6271;378;15093;8001
8970,16951;1347;16719
8971,877;10594;17661;16532
8972,17873;16377;7613;378;2858
8973,550;9835;12971;7850
8974,7826;4555;9854;471
8975,3530;5466;862
8976,19038;11692;378;13036
8978,16349;8048;12154;628
8981,2369;899;4272;6190;6647
8982,3271;7923;3646;1927
8983,2201;13067;11910;2952
8984,6785;1434;10258;12790
8989,17796;17698;10258;5478;1693
8992,8924;12277;1366
8993,6693;596;1818
8995,1992;13307;18197;17695;7492
8996,18367;2095;15074;5981
8997,2656;16951;7381;378;10975
8998,10283;3153;15003;6459;378
9002,600;16891;14393
9004,1389;5036;683;12244
9006,2423;15987;668;9471
9007,436;7256;8729;12630;16108
9008,12121;2005;3134;18286
9009,13095;1142;12296
9010,3655;1587;12864
9011,1;10055;9212
9014,4836;12801;14420;543
9015,8609;17225;15808;378
9016,7352;17777;378;6052;18287
9017,1961;14045;4402;6698
9020,1587;14161;8981
9021,18343;1411;15781
9023,17082;13103;11493;1486
9024,13449;1031;17179;15884;999
9025,9907;1846;11010
9028,8223;11879;14217;2003;13026
9033,17986;50;12619
9035,18350;11814;1163
9036,15469;5155;683;10319;11775
9040,4571;12073;12478;634;12064
9042,13121;12114;12724;1433
9043,6298;683;15582;12864
9045,1423;4677;11993;12846;14978
9047,1139;18448;14777
9049,13205;13455;7916;532;3517
9050,11036;14101;531
9051,17238;14802;740;16652
9053,5493;7321;2019
9055,902;5863;11994;17618
9057,2005;3729;12783
9058,1374;10108;14603
9059,18602;3296;378
9060,2451;2005;8461;16540;820
9061,434;18865;13241;11055;14915
9062,16951;6772;1431;10674;7198
9065,2483;1004;13582;8847
9067,2083;8978;16977;16825;11109
9068,4879;1780;13838
9072,365;6930;12009
9077,11056;5566;513
9079,14290;10778;18589;543
9081,7239;116;7737;5537
9082,503;6724;5942;12988;16920
9085,1509;9401;3916
9090,15109;6087;169
9093,16977;9601;8505;385
9094,5105;628;10133;6870;5476
9095,4187;12960;2016;13439;13196
9097,10976;445;4058;4137
9099,11202;921;12884
9100,18970;956;18355
9101,2592;15580;522
9102,7127;17383;746;14450
9103,13056;2027;4966
9105,93;11814;7891
9108,3473;14951;1766
9109,18602;13043;378;11478;4198
9112,874;14178;3399
9113,7819;378;6111
9117,18426;5374;7117;543
9118,3486;12236;1575
9120,10274;16854;2034;5366
9124,5253;12353;15065;956
9125,10942;6657;378;7317;10845
9126,2045;18769;9492;12089;11960
9127,8111;6473;14057;8320;625
9128,1487;14096;4045
9131,18738;3018;8918;689;15111
9132,8923;2005;10397;3159;13546
9133,3112;378;10859;16035
9135,5586;12451;1605;17107
9136,2356;8279;1434;3634
9137,12098;7842;3423;15512;1546
9139,1202;17448;3464;17085
9140,11768;2045;18001;11681;14642
9142,5106;13767;14280;378
9143,1992;6943;15595
9147,16685;15590;2792;18677;683
9148,2659;19033;378;7190
9150,356;6185;16454
9153,18016;15377;3521;543
9155,16847;1534;7910;9261
9156,2356;8060;14840;959
9157,15369;356;11263;13127
9159,2422;6845;5712;378;13576
9160,4736;10668;1085
9161,17727;17648;5537;415
9162,18908;94;7486
9163,2731;1004;13741;16531
9165,18411;397;7536;10402;16831
9166,4733;731;4016
9168,939;18620;8204;18619
9170,5019;15298;10405;1380;5997
9171,923;10031;11786;8083;10845
9173,4414;15944;13890;1455
9174,11794;13477;378;17313
9175,2066;987;5540;11702
9176,1004;14257;17379;18644;18004
9177,7912;716;13615
9178,7239;2839;1193;18136;10929
9179,140;10174;4649;19044
9180,1638;7017;10320
9181,16539;1938;15295
9182,870;8755;5132
9183,987;2055;3426;3683;9276
9184,15193;7350;3710;310
9185,3345;1194;5415;16554
9187,899;12449;16222;10056;3057
9188,9010;5005;12;2888
9190,15018;1067;17430;17710
9191,5826;2929;14098;1490
9193,1794;12883;7296
9197,5215;17619;1375
9198,5173;2005;12952;14279
9199,16389;16692;378;5995;8237
9200,10109;280;8017
9201,93;8264;5608;2758
9202,3514;1992;13307
9203,8195;7087;378;8676
9205,10762;4320;1411
9206,1004;13701;12993;12774;5718
9207,1243;8761;15597;5007;9961
9208,304;6771;9368
9211,7159;380;6383
9212,11125;7549;500;12769
9213,14115;11130;8215;417
9214,11049;9408;13859;1744
9215,10499;15573;378
9217,404;13928;17079
9219,14121;18058;378;13500
9220,18262;1309;16487
9224,16285;15759;10913;2017
9225,17796;12606;3832;628;3521
9226,18159;6223;9866;1036;4027
9228,2446;13582;6055;656;15376
9229,7290;7298;16938;1319
9230,14939;5362;1375
9233,16769;7043;2099
9234,11272;11968;17371;1187;18533
9236,2458;8805;356
9237,436;17726;6201;15953;18731
9238,553;5080;8839
9239,9766;1509;5707;11625
9240,16685;11607;1381
9241,870;10839;4866;12347;18678
9244,3248;1427;18835;7210
9245,1913;11222;10114;3243
9248,2005;12560;16648
9249,9966;10745;1793
9250,1992;4891;13544;11627;11880
9251,9449;790;5368;12264;18787
9253,628;16356;12862;5417
9255,15099;4421;378;11544;3872
9256,18602;9407;356
9257,421;4205;17777;378;6818
9259,1664;12455;7881
9260,6337;15838;1846;3388
9261,15632;18240;1927;16605
9262,17204;5436;2087
9265,11763;18621;1611;10470
9266,2711;3865;403;16236;9788
9267,2005;7044;13889
9270,11029;13185;924
9271,14349;8818;3695;378
9273,13849;1740;13000;7861
9275,13915;12782;10590;36;3193
9276,2418;7842;10791;2108
9277,1587;13101;6056
9278,14854;1650;16995;11827;8611
9279,11267;16385;1050;10041;4269
9280,2365;163;14125;14359
9284,15656;474;16718
9286,9401;8410;16644;384;11535
9287,2524;6071;2093;5907
9288,5148;1636;6675
9290,2449;50;5182;13373
9291,1587;6056;12907
9292,11232;12919;716
9293,13464;11118;14012;1036;15891
9294,4324;8924;917
9295,12634;472;16353
9298,93;13995;5384
9300,5126;683;17779;13951;10859
9302,8448;2080;14187;10845
9303,14939;300;3777;14456;6072
9304,14172;13759;1089;6551;8547
9305,2588;9033;8906;378
9306,16925;1134;18773;3945
9307,1794;3823;14025;5954
9308,19159;3487;1116;5366
9309,11587;3024;2132
9310,9453;1527;10420;2933
9311,14440;2084;13449;13172
9312,8069;9498;2048
9313,3677;917;3717
9314,1449;18247;6468
9315,1992;12952;12671;11263;9921
9316,8991;6228;1264;3020
9317,7768;2005;11949;14901;16094
9318,14582;1196;17693;6341
9319,5171;1363;10378;8713
9320,2285;14292;1781;16622;6180
9323,2188;13920;19053
9325,237;4756;8663;6805
9326,529;12844;10866;8534;8858
9327,14766;6952;6299;1380
9328,2243;1469;12922
9329,3886;50;16546;17261
9330,11921;4129;284;6389
9331,13486;7961;1943
9332,2175;9091;19041;3101
9333,93;15665;4945;7978
9334,3502;6579;1513;9492
9335,701;13735;16189
9337,16906;1919;378;8713
9338,1004;19111;4048
9339,2447;329;4986
9341,1992;14935;11821
9342,2045;13325;3743;11301
9343,2136;6892;19085;9686
9344,9077;11004;9450;305
9345,4041;378;12381;15217
9349,14016;5213;6120;5691;2127
9350,12449;1118;2997;16328
9351,11749;13300;383
9352,1992;15975;13033;16223
9354,1992;7052;14496
9355,1500;3244;3221;3972;16454
9356,18602;1054;16707;14847
9358,13378;16834;378;13945;11655
9361,93;8795;14901;4572
9362,3843;13966;1282;3690
9363,3043;15924;848;9321;11533
9368,2659;1196;15980;3589
9371,356;9686;12347;16213
9372,1165;11447;4327
